_id,start_station_id,start_station_name,start_station_latitude,start_station_longitude
ObjectId("5e4e2e36dbd3e62f6ebce662"),3707,Lexington Ave & E 26 St,40.741459,-73.983293
ObjectId("5e4e2e36dbd3e62f6ebce663"),3708,W 13 St & 5 Ave,40.735445,-73.99431
ObjectId("5e4e2e36dbd3e62f6ebce664"),3711,E 13 St & Avenue A,40.72966729,-73.98067966
ObjectId("5e4e2e36dbd3e62f6ebce665"),3712,W 35 St & Dyer Ave,40.75469175,-73.99740189
ObjectId("5e4e2e36dbd3e62f6ebce666"),3714,Division Av & Hooper St,40.70684203,-73.9544354
ObjectId("5e4e2e36dbd3e62f6ebce667"),3715,Driggs Ave & N 9 St,40.71816969,-73.95520136
ObjectId("5e4e2e36dbd3e62f6ebce668"),3716,40 Ave & Crescent St,40.7535992,-73.93795609
ObjectId("5e4e2e36dbd3e62f6ebce669"),3718,E 11 St & Avenue B,40.72746421,-73.97950418
ObjectId("5e4e2e36dbd3e62f6ebce66a"),372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365
ObjectId("5e4e2e36dbd3e62f6ebce66b"),3720,Wyckoff St & Bond St,40.68461654,-73.98721285
ObjectId("5e4e2e36dbd3e62f6ebce66c"),3721,31 St & Newtown Ave,40.76754878,-73.92093346
ObjectId("5e4e2e36dbd3e62f6ebce66d"),3723,Cadman Plaza E & Johnson St,40.69531728,-73.99015725
ObjectId("5e4e2e36dbd3e62f6ebce66e"),3724,7 Ave & Central Park South,40.76674056,-73.97906899
ObjectId("5e4e2e36dbd3e62f6ebce66f"),3725,2 Ave & E 72 St,40.76876203,-73.95840794
ObjectId("5e4e2e36dbd3e62f6ebce670"),3726,Center Blvd & 51 Ave,40.74336608,-73.95960689
ObjectId("5e4e2e36dbd3e62f6ebce671"),3727,Frost St & Meeker Ave,40.71766197,-73.94880027
ObjectId("5e4e2e36dbd3e62f6ebce672"),3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027
ObjectId("5e4e2e36dbd3e62f6ebce673"),373,Willoughby Ave & Walworth St,40.69331716,-73.95381995
ObjectId("5e4e2e36dbd3e62f6ebce674"),3733,Avenue C & E 18 St,40.730563,-73.973984
ObjectId("5e4e2e36dbd3e62f6ebce675"),3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658
ObjectId("5e4e2e36dbd3e62f6ebce676"),3737,Stanton St & Norfolk St,40.720747,-73.986274
ObjectId("5e4e2e36dbd3e62f6ebce677"),3745,36 Ave & 31 St,40.75651273,-73.92957486
ObjectId("5e4e2e36dbd3e62f6ebce678"),3746,6 Ave & Broome St,40.72430832,-74.00473036
ObjectId("5e4e2e36dbd3e62f6ebce679"),3747,E 84 St & 3 Ave,40.77755374,-73.9551276
ObjectId("5e4e2e36dbd3e62f6ebce67a"),3749,Lexington Ave & E 36 St,40.74757396,-73.97880077
ObjectId("5e4e2e36dbd3e62f6ebce67b"),3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179
ObjectId("5e4e2e36dbd3e62f6ebce67c"),3756,White St & Moore St,40.704508,-73.9351
ObjectId("5e4e2e36dbd3e62f6ebce67d"),3757,Stagg St & Morgan Ave,40.710681,-73.93372
ObjectId("5e4e2e36dbd3e62f6ebce67e"),3758,George St & Wilson Ave,40.702997,-73.92997
ObjectId("5e4e2e36dbd3e62f6ebce67f"),3759,Irving Ave & Jefferson St,40.70538,-73.92535
ObjectId("5e4e2e36dbd3e62f6ebce680"),376,John St & William St,40.70862144,-74.00722156
ObjectId("5e4e2e36dbd3e62f6ebce681"),3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
ObjectId("5e4e2e36dbd3e62f6ebce682"),3761,Cedar St & Myrtle Ave,40.697842,-73.926241
ObjectId("5e4e2e36dbd3e62f6ebce683"),3762,3 Ave & Carroll St,40.677027,-73.9865
ObjectId("5e4e2e36dbd3e62f6ebce684"),3763,Wyckoff Av & Jefferson St,40.707165,-73.923711
ObjectId("5e4e2e36dbd3e62f6ebce685"),3764,Bushwick Ave & McKibbin St,40.705517,-73.93936
ObjectId("5e4e2e36dbd3e62f6ebce686"),3765,Bushwick Ave & Stagg St,40.709897,-73.94008
ObjectId("5e4e2e36dbd3e62f6ebce687"),3766,Sharon St & Olive St,40.715353,-73.93856
ObjectId("5e4e2e36dbd3e62f6ebce688"),3767,Powers St & Olive St,40.71323,-73.93894
ObjectId("5e4e2e36dbd3e62f6ebce689"),3768,Waterbury St & Stagg St,40.71019,-73.93734
ObjectId("5e4e2e36dbd3e62f6ebce68a"),3769,White St & Johnson Ave,40.707174,-73.93581
ObjectId("5e4e2e36dbd3e62f6ebce68b"),377,6 Ave & Canal St,40.72243797,-74.00566443
ObjectId("5e4e2e36dbd3e62f6ebce68c"),3770,Central Ave & Flushing Ave,40.702831,-73.9333
ObjectId("5e4e2e36dbd3e62f6ebce68d"),3771,McKibbin St & Bogart St,40.706237,-73.933871
ObjectId("5e4e2e36dbd3e62f6ebce68e"),3772,Devoe St & Morgan Ave,40.713811,-73.93515
ObjectId("5e4e2e36dbd3e62f6ebce68f"),3773,Knickerbocker Ave & Thames St,40.70539,-73.92976
ObjectId("5e4e2e36dbd3e62f6ebce690"),3774,Knickerbocker Ave & George St,40.704425,-73.92836
ObjectId("5e4e2e36dbd3e62f6ebce691"),3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769
ObjectId("5e4e2e36dbd3e62f6ebce692"),3776,Central Ave & Starr Street,40.700003,-73.92834
ObjectId("5e4e2e36dbd3e62f6ebce693"),3777,Stockholm St & Wilson Ave,40.699304,-73.923044
ObjectId("5e4e2e36dbd3e62f6ebce694"),3778,Irving Ave & DeKalb Ave,40.7027,-73.92095
ObjectId("5e4e2e36dbd3e62f6ebce695"),3779,Hart St & Wyckoff Ave,40.704876,-73.919911
ObjectId("5e4e2e36dbd3e62f6ebce696"),3781,Greene Av & Myrtle Av,40.698568,-73.918877
ObjectId("5e4e2e36dbd3e62f6ebce697"),3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
ObjectId("5e4e2e36dbd3e62f6ebce698"),3783,Cliff St & Fulton St,40.70838,-74.00495
ObjectId("5e4e2e36dbd3e62f6ebce699"),3787,Dock 72 Way & Market St,40.69985,-73.97141
ObjectId("5e4e2e36dbd3e62f6ebce69a"),3788,E 12 St & 4 Av,40.73269,-73.98974
ObjectId("5e4e2e36dbd3e62f6ebce69b"),3789,Fulton St & Irving Pl,40.68186,-73.959432
ObjectId("5e4e2e36dbd3e62f6ebce69c"),379,W 31 St & 7 Ave,40.749156,-73.9916
ObjectId("5e4e2e36dbd3e62f6ebce69d"),3790,Henry St & Middagh St,40.7003,-73.991581
ObjectId("5e4e2e36dbd3e62f6ebce69e"),3793,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383
ObjectId("5e4e2e36dbd3e62f6ebce69f"),3795,10 St & 2 Ave,40.671907,-73.993612
ObjectId("5e4e2e36dbd3e62f6ebce6a0"),3798,W 40 St & 5 Ave,40.752269,-73.982079
ObjectId("5e4e2e36dbd3e62f6ebce6a1"),3799,6 Ave & W 34 St,40.74964,-73.98805
ObjectId("5e4e2e36dbd3e62f6ebce6a2"),380,W 4 St & 7 Ave S,40.73401143,-74.00293877
ObjectId("5e4e2e36dbd3e62f6ebce6a3"),3803,Bedford Ave & Montgomery St,40.665816,-73.956934
ObjectId("5e4e2e36dbd3e62f6ebce6a4"),3804,Front St & Jay St,40.702461,-73.986842
ObjectId("5e4e2e36dbd3e62f6ebce6a5"),3805,E 80 St & Park Ave,40.776173,-73.959757
ObjectId("5e4e2e36dbd3e62f6ebce6a6"),3809,W 55 St & 6 Ave,40.763189,-73.978434
ObjectId("5e4e2e36dbd3e62f6ebce6a7"),3810,Central Park West & W 82 St,40.782593,-73.971211
ObjectId("5e4e2e36dbd3e62f6ebce6a8"),3811,27 Ave & 3 St,40.77485,-73.9342
ObjectId("5e4e2e36dbd3e62f6ebce6a9"),383,Greenwich Ave & Charles St,40.735238,-74.000271
ObjectId("5e4e2e36dbd3e62f6ebce6aa"),385,E 55 St & 2 Ave,40.75797322,-73.96603308
ObjectId("5e4e2e36dbd3e62f6ebce6ab"),386,Centre St & Worth St,40.71494807,-74.00234482
ObjectId("5e4e2e36dbd3e62f6ebce6ac"),387,Centre St & Chambers St,40.71273266,-74.0046073
ObjectId("5e4e2e36dbd3e62f6ebce6ad"),388,W 26 St & 10 Ave,40.74971775,-74.00295035
ObjectId("5e4e2e36dbd3e62f6ebce6ae"),389,Broadway & Berry St,40.71044554,-73.96525063
ObjectId("5e4e2e36dbd3e62f6ebce6af"),390,Duffield St & Willoughby St,40.69221589,-73.9842844
ObjectId("5e4e2e36dbd3e62f6ebce6b0"),391,Clark St & Henry St,40.69760127,-73.99344559
ObjectId("5e4e2e36dbd3e62f6ebce6b1"),392,Jay St & Tech Pl,40.695065,-73.987167
ObjectId("5e4e2e36dbd3e62f6ebce6b2"),393,E 5 St & Avenue C,40.72299208,-73.97995466
ObjectId("5e4e2e36dbd3e62f6ebce6b3"),394,E 9 St & Avenue C,40.72521311,-73.97768752
ObjectId("5e4e2e36dbd3e62f6ebce6b4"),396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894
ObjectId("5e4e2e36dbd3e62f6ebce6b5"),397,Fulton St & Clermont Ave,40.68415748,-73.96922273
ObjectId("5e4e2e36dbd3e62f6ebce6b6"),398,Atlantic Ave & Furman St,40.69165183,-73.9999786
ObjectId("5e4e2e36dbd3e62f6ebce6b7"),399,Lafayette Ave & St James Pl,40.68851534,-73.9647628
ObjectId("5e4e2e36dbd3e62f6ebce6b8"),400,Pitt St & Stanton St,40.71926081,-73.98178024
ObjectId("5e4e2e36dbd3e62f6ebce6b9"),401,Allen St & Rivington St,40.72019576,-73.98997825
ObjectId("5e4e2e36dbd3e62f6ebce6ba"),402,Broadway & E 22 St,40.7403432,-73.98955109
ObjectId("5e4e2e36dbd3e62f6ebce6bb"),403,E 2 St & 2 Ave,40.72502876,-73.99069656
ObjectId("5e4e2e36dbd3e62f6ebce6bc"),405,Washington St & Gansevoort St,40.739323,-74.008119
ObjectId("5e4e2e36dbd3e62f6ebce6bd"),406,Hicks St & Montague St,40.69512845,-73.99595065
ObjectId("5e4e2e36dbd3e62f6ebce6be"),408,Market St & Cherry St,40.71076228,-73.99400398
ObjectId("5e4e2e36dbd3e62f6ebce6bf"),410,Suffolk St & Stanton St,40.72066442,-73.98517977
ObjectId("5e4e2e36dbd3e62f6ebce6c0"),411,E 6 St & Avenue D,40.72228087,-73.97668709
ObjectId("5e4e2e36dbd3e62f6ebce6c1"),412,Forsyth St & Canal St,40.7158155,-73.99422366
ObjectId("5e4e2e36dbd3e62f6ebce6c2"),415,Pearl St & Hanover Square,40.7047177,-74.00926027
ObjectId("5e4e2e36dbd3e62f6ebce6c3"),416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
ObjectId("5e4e2e36dbd3e62f6ebce6c4"),417,Barclay St & Church St,40.71291224,-74.01020234
ObjectId("5e4e2e36dbd3e62f6ebce6c5"),418,Front St & Gold St,40.70224,-73.982578
ObjectId("5e4e2e36dbd3e62f6ebce6c6"),419,Carlton Ave & Park Ave,40.69580705,-73.97355569
ObjectId("5e4e2e36dbd3e62f6ebce6c7"),420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
ObjectId("5e4e2e36dbd3e62f6ebce6c8"),421,Clermont Ave & Park Ave,40.69573398,-73.97129668
ObjectId("5e4e2e36dbd3e62f6ebce6c9"),422,W 59 St & 10 Ave,40.770513,-73.988038
ObjectId("5e4e2e36dbd3e62f6ebce6ca"),423,W 54 St & 9 Ave,40.76584941,-73.98690506
ObjectId("5e4e2e36dbd3e62f6ebce6cb"),426,West St & Chambers St,40.71754834,-74.01322069
ObjectId("5e4e2e36dbd3e62f6ebce6cc"),427,Bus Slip & State St,40.701907,-74.013942
ObjectId("5e4e2e36dbd3e62f6ebce6cd"),432,E 7 St & Avenue A,40.72621788,-73.98379855
ObjectId("5e4e2e36dbd3e62f6ebce6ce"),434,9 Ave & W 18 St,40.74317449,-74.00366443
ObjectId("5e4e2e36dbd3e62f6ebce6cf"),435,W 21 St & 6 Ave,40.74173969,-73.99415556
ObjectId("5e4e2e36dbd3e62f6ebce6d0"),436,Hancock St & Bedford Ave,40.68216564,-73.95399026
ObjectId("5e4e2e36dbd3e62f6ebce6d1"),437,Macon St & Nostrand Ave,40.68098339,-73.95004798
ObjectId("5e4e2e36dbd3e62f6ebce6d2"),438,St Marks Pl & 1 Ave,40.72779126,-73.98564945
ObjectId("5e4e2e36dbd3e62f6ebce6d3"),439,E 4 St & 2 Ave,40.7262807,-73.98978041
ObjectId("5e4e2e36dbd3e62f6ebce6d4"),440,E 45 St & 3 Ave,40.75255434,-73.97282625
ObjectId("5e4e2e36dbd3e62f6ebce6d5"),442,W 27 St & 7 Ave,40.746647,-73.993915
ObjectId("5e4e2e36dbd3e62f6ebce6d6"),443,Bedford Ave & S 9 St,40.70853074,-73.96408963
ObjectId("5e4e2e36dbd3e62f6ebce6d7"),445,E 10 St & Avenue A,40.72740794,-73.98142006
ObjectId("5e4e2e36dbd3e62f6ebce6d8"),446,W 24 St & 7 Ave,40.74487634,-73.99529885
ObjectId("5e4e2e36dbd3e62f6ebce6d9"),447,8 Ave & W 52 St,40.76370739,-73.9851615
ObjectId("5e4e2e36dbd3e62f6ebce6da"),448,W 37 St & 10 Ave,40.75660359,-73.9979009
ObjectId("5e4e2e36dbd3e62f6ebce6db"),450,W 49 St & 8 Ave,40.76227205,-73.98788205
ObjectId("5e4e2e36dbd3e62f6ebce6dc"),453,W 22 St & 8 Ave,40.74475148,-73.99915362
ObjectId("5e4e2e36dbd3e62f6ebce6dd"),454,E 51 St & 1 Ave,40.75455731,-73.96592976
ObjectId("5e4e2e36dbd3e62f6ebce6de"),455,1 Ave & E 44 St,40.75001986,-73.96905301
ObjectId("5e4e2e36dbd3e62f6ebce6df"),456,E 53 St & Madison Ave,40.7597108,-73.97402311
ObjectId("5e4e2e36dbd3e62f6ebce6e0"),458,11 Ave & W 27 St,40.751396,-74.005226
ObjectId("5e4e2e36dbd3e62f6ebce6e1"),459,W 20 St & 11 Ave,40.746745,-74.007756
ObjectId("5e4e2e36dbd3e62f6ebce6e2"),460,S 4 St & Wythe Ave,40.71285887,-73.96590294
ObjectId("5e4e2e36dbd3e62f6ebce6e3"),461,E 20 St & 2 Ave,40.73587678,-73.98205027
ObjectId("5e4e2e36dbd3e62f6ebce6e4"),462,W 22 St & 10 Ave,40.74691959,-74.00451887
ObjectId("5e4e2e36dbd3e62f6ebce6e5"),464,E 56 St & 3 Ave,40.75934501,-73.96759673
ObjectId("5e4e2e36dbd3e62f6ebce6e6"),465,Broadway & W 41 St,40.75513557,-73.98658032
ObjectId("5e4e2e36dbd3e62f6ebce6e7"),466,W 25 St & 6 Ave,40.74395411,-73.99144871
ObjectId("5e4e2e36dbd3e62f6ebce6e8"),467,Dean St & 4 Ave,40.68312489,-73.97895137
ObjectId("5e4e2e36dbd3e62f6ebce6e9"),468,Broadway & W 56 St,40.7652654,-73.98192338
ObjectId("5e4e2e36dbd3e62f6ebce6ea"),469,Broadway & W 53 St,40.76344058,-73.98268129
ObjectId("5e4e2e36dbd3e62f6ebce6eb"),470,W 20 St & 8 Ave,40.74345335,-74.00004031
ObjectId("5e4e2e36dbd3e62f6ebce6ec"),471,Grand St & Havemeyer St,40.71286844,-73.95698119
ObjectId("5e4e2e36dbd3e62f6ebce6ed"),472,E 32 St & Park Ave,40.7457121,-73.98194829
ObjectId("5e4e2e36dbd3e62f6ebce6ee"),473,Rivington St & Chrystie St,40.72110063,-73.9919254
ObjectId("5e4e2e36dbd3e62f6ebce6ef"),474,5 Ave & E 29 St,40.7451677,-73.98683077
ObjectId("5e4e2e36dbd3e62f6ebce6f0"),476,E 31 St & 3 Ave,40.74394314,-73.97966069
ObjectId("5e4e2e36dbd3e62f6ebce6f1"),477,W 41 St & 8 Ave,40.75640548,-73.9900262
ObjectId("5e4e2e36dbd3e62f6ebce6f2"),478,11 Ave & W 41 St,40.76030096,-73.99884222
ObjectId("5e4e2e36dbd3e62f6ebce6f3"),479,9 Ave & W 45 St,40.76019252,-73.9912551
ObjectId("5e4e2e36dbd3e62f6ebce6f4"),480,W 53 St & 10 Ave,40.76669671,-73.99061728
ObjectId("5e4e2e36dbd3e62f6ebce6f5"),481,S 3 St & Bedford Ave,40.71260486,-73.96264403
ObjectId("5e4e2e36dbd3e62f6ebce6f6"),482,W 15 St & 7 Ave,40.73935542,-73.99931783
ObjectId("5e4e2e36dbd3e62f6ebce6f7"),483,E 12 St & 3 Ave,40.73223272,-73.98889957
ObjectId("5e4e2e36dbd3e62f6ebce6f8"),484,W 44 St & 5 Ave,40.75500254,-73.98014437
ObjectId("5e4e2e36dbd3e62f6ebce6f9"),485,W 37 St & 5 Ave,40.75038009,-73.98338988
ObjectId("5e4e2e36dbd3e62f6ebce6fa"),486,Broadway & W 29 St,40.7462009,-73.98855723
ObjectId("5e4e2e36dbd3e62f6ebce6fb"),487,E 20 St & FDR Drive,40.73314259,-73.97573881
ObjectId("5e4e2e36dbd3e62f6ebce6fc"),488,W 39 St & 9 Ave,40.75645824,-73.99372222
ObjectId("5e4e2e36dbd3e62f6ebce6fd"),489,10 Ave & W 28 St,40.75066386,-74.00176802
ObjectId("5e4e2e36dbd3e62f6ebce6fe"),490,8 Ave & W 33 St,40.751551,-73.993934
ObjectId("5e4e2e36dbd3e62f6ebce6ff"),491,E 24 St & Park Ave S,40.74096374,-73.98602213
ObjectId("5e4e2e36dbd3e62f6ebce700"),492,W 33 St & 7 Ave,40.75019995,-73.99093085
ObjectId("5e4e2e36dbd3e62f6ebce701"),493,W 45 St & 6 Ave,40.7568001,-73.98291153
ObjectId("5e4e2e36dbd3e62f6ebce702"),494,W 26 St & 8 Ave,40.74734825,-73.99723551
ObjectId("5e4e2e36dbd3e62f6ebce703"),495,W 47 St & 10 Ave,40.76269882,-73.99301222
ObjectId("5e4e2e36dbd3e62f6ebce704"),496,E 16 St & 5 Ave,40.73726186,-73.99238967
ObjectId("5e4e2e36dbd3e62f6ebce705"),497,E 17 St & Broadway,40.73704984,-73.99009296
ObjectId("5e4e2e36dbd3e62f6ebce706"),499,Broadway & W 60 St,40.76915505,-73.98191841
ObjectId("5e4e2e36dbd3e62f6ebce707"),500,Broadway & W 51 St,40.76228826,-73.98336183
ObjectId("5e4e2e36dbd3e62f6ebce708"),501,FDR Drive & E 35 St,40.744219,-73.97121214
ObjectId("5e4e2e36dbd3e62f6ebce709"),502,Henry St & Grand St,40.714215,-73.981346
ObjectId("5e4e2e36dbd3e62f6ebce70a"),503,E 20 St & Park Ave,40.73827428,-73.98751968
ObjectId("5e4e2e36dbd3e62f6ebce70b"),504,1 Ave & E 16 St,40.73221853,-73.98165557
ObjectId("5e4e2e36dbd3e62f6ebce70c"),505,6 Ave & W 33 St,40.74901271,-73.98848395
ObjectId("5e4e2e36dbd3e62f6ebce70d"),507,E 25 St & 2 Ave,40.73912601,-73.97973776
ObjectId("5e4e2e36dbd3e62f6ebce70e"),508,W 46 St & 11 Ave,40.76341379,-73.99667444
ObjectId("5e4e2e36dbd3e62f6ebce70f"),509,9 Ave & W 22 St,40.7454973,-74.00197139
ObjectId("5e4e2e36dbd3e62f6ebce710"),513,W 56 St & 10 Ave,40.768254,-73.988639
ObjectId("5e4e2e36dbd3e62f6ebce711"),514,12 Ave & W 40 St,40.76087502,-74.00277668
ObjectId("5e4e2e36dbd3e62f6ebce712"),515,W 43 St & 10 Ave,40.76009437,-73.99461843
ObjectId("5e4e2e36dbd3e62f6ebce713"),516,E 47 St & 1 Ave,40.75206862,-73.96784384
ObjectId("5e4e2e36dbd3e62f6ebce714"),517,Pershing Square South,40.751581,-73.97791
ObjectId("5e4e2e36dbd3e62f6ebce715"),518,E 39 St & 2 Ave,40.74780373,-73.9734419
ObjectId("5e4e2e36dbd3e62f6ebce716"),519,Pershing Square North,40.751873,-73.977706
ObjectId("5e4e2e36dbd3e62f6ebce717"),520,W 52 St & 5 Ave,40.75992262,-73.97648516
ObjectId("5e4e2e36dbd3e62f6ebce718"),522,E 51 St & Lexington Ave,40.75714758,-73.97207836
ObjectId("5e4e2e36dbd3e62f6ebce719"),523,W 38 St & 8 Ave,40.75466591,-73.99138152
ObjectId("5e4e2e36dbd3e62f6ebce71a"),525,W 34 St & 11 Ave,40.75594159,-74.0021163
ObjectId("5e4e2e36dbd3e62f6ebce71b"),526,E 33 St & 5 Ave,40.74765947,-73.98490707
ObjectId("5e4e2e36dbd3e62f6ebce71c"),528,2 Ave & E 31 St,40.74290902,-73.97706058
ObjectId("5e4e2e36dbd3e62f6ebce71d"),529,W 42 St & 8 Ave,40.7575699,-73.99098507
ObjectId("5e4e2e36dbd3e62f6ebce71e"),530,11 Ave & W 59 St,40.77149671,-73.99046034
ObjectId("5e4e2e36dbd3e62f6ebce71f"),531,Forsyth St & Broome St,40.71893904,-73.99266288
ObjectId("5e4e2e36dbd3e62f6ebce720"),532,S 5 Pl & S 5 St,40.710451,-73.960876
ObjectId("5e4e2e36dbd3e62f6ebce721"),533,Broadway & W 38 St,40.75299641,-73.98721619
ObjectId("5e4e2e36dbd3e62f6ebce722"),534,Water - Whitehall Plaza,40.70255065,-74.0127234
ObjectId("5e4e2e36dbd3e62f6ebce723"),536,1 Ave & E 30 St,40.74144387,-73.97536082
ObjectId("5e4e2e36dbd3e62f6ebce724"),539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
ObjectId("5e4e2e36dbd3e62f6ebce725"),540,Lexington Ave & E 29 St,40.74311555,-73.98215353
ObjectId("5e4e2e36dbd3e62f6ebce726"),545,E 23 St & 1 Ave,40.736502,-73.97809472
ObjectId("5e4e2e36dbd3e62f6ebce727"),546,E 30 St & Park Ave S,40.74444921,-73.98303529
ObjectId("5e4e2e36dbd3e62f6ebce728"),72,W 52 St & 11 Ave,40.76727216,-73.99392888
ObjectId("5e4e2e36dbd3e62f6ebce729"),79,Franklin St & W Broadway,40.71911552,-74.00666661
ObjectId("5e4e2e36dbd3e62f6ebce72a"),82,St James Pl & Pearl St,40.71117416,-74.00016545
ObjectId("5e4e2e36dbd3e62f6ebce72b"),83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
